term	file	line
GO:0000079	interpro2go	InterPro:IPR012104 PHO85 cyclin 1/2/9 > GO:regulation of cyclin-dependent protein serine/threonine kinase activity ; GO:0000079
GO:0000079	interpro2go	InterPro:IPR012399 Cyclin Y > GO:regulation of cyclin-dependent protein serine/threonine kinase activity ; GO:0000079
GO:0000079	interpro2go	InterPro:IPR013922 Cyclin PHO80-like > GO:regulation of cyclin-dependent protein serine/threonine kinase activity ; GO:0000079
GO:0000079	interpro2go	InterPro:IPR014399 Cyclin CLN > GO:regulation of cyclin-dependent protein serine/threonine kinase activity ; GO:0000079
GO:0007175	interpro2go	InterPro:IPR037342 SOCS4, SOCS box domain > GO:negative regulation of epidermal growth factor-activated receptor activity ; GO:0007175
GO:0007176	interpro2go	InterPro:IPR011170 Growth factor, vaccinia C11R type > GO:regulation of epidermal growth factor-activated receptor activity ; GO:0007176
GO:0007194	interpro2go	InterPro:IPR003906 Galanin receptor 1 > GO:negative regulation of adenylate cyclase activity ; GO:0007194
GO:0007194	interpro2go	InterPro:IPR003907 Galanin receptor 2 > GO:negative regulation of adenylate cyclase activity ; GO:0007194
GO:0007194	interpro2go	InterPro:IPR003908 Galanin receptor 3 > GO:negative regulation of adenylate cyclase activity ; GO:0007194
GO:0007194	interpro2go	InterPro:IPR008109 P2Y13 purinoceptor > GO:negative regulation of adenylate cyclase activity ; GO:0007194
GO:0007194	interpro2go	InterPro:IPR026919 Adhesion G-protein coupled receptor V1 > GO:negative regulation of adenylate cyclase activity ; GO:0007194
GO:0010466	uniprotkb_kw2go	UniProtKB-KW:KW-0082 Bait region > GO:negative regulation of peptidase activity ; GO:0010466
GO:0010466	uniprotkb_kw2go	UniProtKB-KW:KW-0646 Protease inhibitor > GO:negative regulation of peptidase activity ; GO:0010466
GO:0010466	interpro2go	InterPro:IPR008296 Tissue factor pathway inhibitor-like > GO:negative regulation of peptidase activity ; GO:0010466
GO:0010466	interpro2go	InterPro:IPR021066 Fungal protease inhibitor-1 > GO:negative regulation of peptidase activity ; GO:0010466
GO:0010921	interpro2go	InterPro:IPR033242 Protein phosphatase 1 regulatory subunit 17 > GO:regulation of phosphatase activity ; GO:0010921
