term	file	line
GO:0005576	uniprotkb_sl2go	UniProtKB-SubCell:SL-0112 Extracellular space > GO:extracellular region ; GO:0005576
GO:0005576	uniprotkb_sl2go	UniProtKB-SubCell:SL-0243 Secreted > GO:extracellular region ; GO:0005576
GO:0005576	wikipedia2go	Wikipedia:Extracellular > GO:extracellular region ; GO:0005576
GO:0005576	hamap2go	HAMAP:MF_03060 > GO:extracellular region ; GO:0005576
GO:0005576	hamap2go	HAMAP:MF_04079 > GO:extracellular region ; GO:0005576
GO:0005576	hamap2go	HAMAP:MF_04091 > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000013 Peptidase M7, snapalysin > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000020 Anaphylatoxin/fibulin > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000065 Leptin > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000074 Apolipoprotein A/E > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000083 Fibronectin, type I > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000096 Serum amyloid A protein > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000098 Interleukin-10 > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000117 Kappa casein > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000177 Apple domain > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000186 Interleukin-5 > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000187 Corticotropin-releasing factor > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000254 Cellulose-binding domain > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000275 Coagulin > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000294 Gamma-carboxyglutamic acid-rich (GLA) domain > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000346 Hyperglycemic hormone type 1 > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000400 Glycoside hydrolase, family 46 > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000443 Islet amyloid polypeptide > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000471 Interferon alpha/beta/delta > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000476 Glycoprotein hormone alpha chain > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000491 Inhibin, beta A subunit > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000532 Glucagon/GIP/secretin/VIP > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000663 Natriuretic peptide > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000693 Sea anemone toxin > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000773 Granulocyte-macrophage colony-stimulating factor > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000779 Interleukin-2 > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000827 CC chemokine, conserved site > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000867 Insulin-like growth factor-binding protein, IGFBP > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000875 Cecropin-like > GO:extracellular region ; GO:0005576
GO:0005576	interpro2go	InterPro:IPR000877 Proteinase inhibitor I12, Bowman-Birk > GO:extracellular region ; GO:0005576
