term	file	line
GO:0004842	smart2go	SMART:SM00119 HECTc > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	smart2go	SMART:SM00504 Ubox > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR000138767 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR000141802 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR000148759 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR000369684 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR000370030 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR000736776 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR000907796 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR001000751 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR001427773 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR001694787 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR001695760 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	unirule2go	UniRule:UR001695780 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	pirsf2go	PIRSF:PIRSF037880 Parkin > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	pirsf2go	PIRSF:PIRSF037950 E3_ubiquit_lig_RNF8 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	prosite2go	PROSITE:PS50237 HECT > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	prosite2go	PROSITE:PS51416 MIB_HERC2 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	prosite2go	PROSITE:PS51698 U_BOX > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	hamap2go	HAMAP:MF_03066 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	hamap2go	HAMAP:MF_03067 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	kegg_reaction2go	KEGG_REACTION:R03876 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	prints2go	PRINTS:PR00493 BRSTCANCERI > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	prints2go	PRINTS:PR01475 PARKIN > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	reactome2go	Reactome:R-HSA-1169394 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	reactome2go	Reactome:R-HSA-1169395 > GO:ubiquitin-protein transferase activity ; GO:0004842
GO:0004842	reactome2go	Reactome:R-HSA-1169397 > GO:ubiquitin-protein transferase activity ; GO:0004842
