term	file	line
GO:0005506	hamap2go	HAMAP:MF_00142 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00304 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00334 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00372 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00556 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00642 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00643 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00657 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00660 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00686 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00992 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00993 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_00994 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01010 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01012 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01136 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01137 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01138 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01176 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01177 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01182 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01251 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01272 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01351 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01356 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01379 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01380 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01383 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01429 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01445 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01446 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01447 > GO:iron ion binding ; GO:0005506
GO:0005506	hamap2go	HAMAP:MF_01527 > GO:iron ion binding ; GO:0005506
