term	file	line
GO:0004028	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0432 > GO:3-chloroallyl aldehyde dehydrogenase activity ; GO:0004028
GO:0008785	reactome2go	Reactome:R-HSA-1222526 > GO:alkyl hydroperoxide reductase activity ; GO:0008785
GO:0008785	unirule2go	UniRule:UR000084072 > GO:alkyl hydroperoxide reductase activity ; GO:0008785
GO:0008785	um-bbd_reactionid2go	UM-BBD_reactionID:r0684 > GO:alkyl hydroperoxide reductase activity ; GO:0008785
GO:0008785	interpro2go	InterPro:IPR012081 Alkyl hydroperoxide reductase subunit F > GO:alkyl hydroperoxide reductase activity ; GO:0008785
GO:0008785	hamap2go	HAMAP:MF_01676 > GO:alkyl hydroperoxide reductase activity ; GO:0008785
GO:0009389	um-bbd_reactionid2go	UM-BBD_reactionID:r0207 > GO:dimethyl sulfoxide reductase activity ; GO:0009389
GO:0009389	interpro2go	InterPro:IPR011888 Anaerobic dimethyl sulphoxide reductase, subunit A, DmsA/YnfE > GO:dimethyl sulfoxide reductase activity ; GO:0009389
GO:0018446	um-bbd_reactionid2go	UM-BBD_reactionID:r0717 > GO:pinocarveol dehydrogenase activity ; GO:0018446
GO:0018447	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0229 > GO:chloral hydrate dehydrogenase activity ; GO:0018447
GO:0018448	um-bbd_reactionid2go	UM-BBD_reactionID:r0638 > GO:hydroxymethylmethylsilanediol oxidase activity ; GO:0018448
GO:0018450	um-bbd_reactionid2go	UM-BBD_reactionID:r0710 > GO:myrtenol dehydrogenase activity ; GO:0018450
GO:0018451	um-bbd_reactionid2go	UM-BBD_reactionID:r0595 > GO:epoxide dehydrogenase activity ; GO:0018451
GO:0018453	um-bbd_reactionid2go	UM-BBD_reactionID:r0018 > GO:2-hydroxytetrahydrofuran dehydrogenase activity ; GO:0018453
GO:0018469	um-bbd_reactionid2go	UM-BBD_reactionID:r0711 > GO:myrtenal dehydrogenase activity ; GO:0018469
GO:0018470	um-bbd_reactionid2go	UM-BBD_reactionID:r0014 > GO:4-hydroxybutaraldehyde dehydrogenase activity ; GO:0018470
GO:0018472	um-bbd_reactionid2go	UM-BBD_reactionID:r0485 > GO:1-hydroxy-2-naphthaldehyde dehydrogenase activity ; GO:0018472
GO:0018473	um-bbd_reactionid2go	UM-BBD_reactionID:r0744 > GO:cis-2-methyl-5-isopropylhexa-2,5-dienal dehydrogenase activity ; GO:0018473
GO:0018475	um-bbd_reactionid2go	UM-BBD_reactionID:r0745 > GO:trans-2-methyl-5-isopropylhexa-2,5-dienal dehydrogenase activity ; GO:0018475
GO:0018486	um-bbd_reactionid2go	UM-BBD_reactionID:r0169 > GO:2-butanone oxidase activity ; GO:0018486
GO:0018487	um-bbd_reactionid2go	UM-BBD_reactionID:r0758 > GO:vanillate O-demethylase (anaerobic) activity ; GO:0018487
GO:0018495	um-bbd_reactionid2go	UM-BBD_reactionID:r0192 > GO:2-hydroxycyclohexane-1-carboxyl-CoA dehydrogenase activity ; GO:0018495
GO:0018496	um-bbd_reactionid2go	UM-BBD_reactionID:r0205 > GO:2,6-dihydroxycyclohexane-1-carboxyl-CoA dehydrogenase activity ; GO:0018496
GO:0018497	um-bbd_reactionid2go	UM-BBD_reactionID:r0514 > GO:1-chloro-2,2-bis(4-chlorophenyl)ethane dehydrogenase activity ; GO:0018497
GO:0018499	um-bbd_reactionid2go	UM-BBD_reactionID:r0451 > GO:cis-2,3-dihydrodiol DDT dehydrogenase activity ; GO:0018499
GO:0018500	um-bbd_reactionid2go	UM-BBD_reactionID:r0575 > GO:trans-9R,10R-dihydrodiolphenanthrene dehydrogenase activity ; GO:0018500
GO:0018501	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0411 > GO:cis-chlorobenzene dihydrodiol dehydrogenase activity ; GO:0018501
GO:0018503	um-bbd_reactionid2go	UM-BBD_reactionID:r0574 > GO:trans-1,2-dihydrodiolphenanthrene dehydrogenase activity ; GO:0018503
GO:0018526	um-bbd_reactionid2go	UM-BBD_reactionID:r0342 > GO:2-aminobenzoyl-CoA reductase activity ; GO:0018526
GO:0018528	um-bbd_reactionid2go	UM-BBD_reactionID:r0589 > GO:iminodiacetate dehydrogenase activity ; GO:0018528
GO:0018547	reactome2go	Reactome:R-HSA-9620103 > GO:nitroglycerin reductase activity ; GO:0018547
GO:0018547	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0038 > GO:nitroglycerin reductase activity ; GO:0018547
GO:0018550	um-bbd_reactionid2go	UM-BBD_reactionID:r0314 > GO:tetrachloro-p-hydroquinone reductive dehalogenase activity ; GO:0018550
GO:0018553	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0309 > GO:3-(2,3-dihydroxyphenyl)propionate 1,2-dioxygenase activity ; GO:0018553
GO:0018585	um-bbd_reactionid2go	UM-BBD_reactionID:r0407 > GO:fluorene oxygenase activity ; GO:0018585
GO:0018586	um-bbd_reactionid2go	UM-BBD_reactionID:r0647 > GO:mono-butyltin dioxygenase activity ; GO:0018586
GO:0018588	um-bbd_reactionid2go	UM-BBD_reactionID:r0643 > GO:tri-n-butyltin dioxygenase activity ; GO:0018588
GO:0018589	um-bbd_reactionid2go	UM-BBD_reactionID:r0645 > GO:di-n-butyltin dioxygenase activity ; GO:0018589
GO:0018590	um-bbd_reactionid2go	UM-BBD_reactionID:r0640 > GO:methylsilanetriol hydroxylase activity ; GO:0018590
GO:0018593	um-bbd_reactionid2go	UM-BBD_reactionID:r0281 > GO:4-chlorophenoxyacetate monooxygenase activity ; GO:0018593
GO:0018596	um-bbd_reactionid2go	UM-BBD_reactionID:r0637 > GO:dimethylsilanediol hydroxylase activity ; GO:0018596
GO:0018598	um-bbd_reactionid2go	UM-BBD_reactionID:r0641 > GO:hydroxymethylsilanetriol oxidase activity ; GO:0018598
GO:0018599	um-bbd_reactionid2go	UM-BBD_reactionID:r0619 > GO:2-hydroxyisobutyrate 3-monooxygenase activity ; GO:0018599
GO:0018641	um-bbd_reactionid2go	UM-BBD_reactionID:r0048 > GO:6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity ; GO:0018641
GO:0018686	um-bbd_reactionid2go	UM-BBD_reactionID:r0480 > GO:6-hydroxy pseudo-oxynicotine monooxygenase activity ; GO:0018686
GO:0018688	um-bbd_reactionid2go	UM-BBD_reactionID:r0450 > GO:DDT 2,3-dioxygenase activity ; GO:0018688
GO:0018689	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0249 > GO:naphthalene disulfonate 1,2-dioxygenase activity ; GO:0018689
GO:0018703	um-bbd_reactionid2go	UM-BBD_reactionID:r0280 > GO:2,4-dichlorophenoxyacetate dehalogenase activity ; GO:0018703
GO:0018705	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0272 > GO:1,2-dichloroethene reductive dehalogenase activity ; GO:0018705
GO:0018707	um-bbd_reactionid2go	UM-BBD_reactionID:r0493 > GO:1-phenanthrol methyltransferase activity ; GO:0018707
GO:0018715	um-bbd_reactionid2go	UM-BBD_reactionID:r0567 > GO:9-phenanthrol UDP-glucuronosyltransferase activity ; GO:0018715
GO:0018716	um-bbd_reactionid2go	UM-BBD_reactionID:r0525 > GO:1-phenanthrol glycosyltransferase activity ; GO:0018716
GO:0018717	um-bbd_reactionid2go	UM-BBD_reactionID:r0511 > GO:9-phenanthrol glycosyltransferase activity ; GO:0018717
GO:0018718	um-bbd_reactionid2go	UM-BBD_reactionID:r0569 > GO:1,2-dihydroxy-phenanthrene glycosyltransferase activity ; GO:0018718
GO:0018721	um-bbd_reactionid2go	UM-BBD_reactionID:r0559 > GO:trans-9R,10R-dihydrodiolphenanthrene sulfotransferase activity ; GO:0018721
GO:0018722	um-bbd_reactionid2go	UM-BBD_reactionID:r0565 > GO:1-phenanthrol sulfotransferase activity ; GO:0018722
GO:0018723	um-bbd_reactionid2go	UM-BBD_reactionID:r0561 > GO:3-phenanthrol sulfotransferase activity ; GO:0018723
GO:0018724	um-bbd_reactionid2go	UM-BBD_reactionID:r0562 > GO:4-phenanthrol sulfotransferase activity ; GO:0018724
GO:0018725	um-bbd_reactionid2go	UM-BBD_reactionID:r0558 > GO:trans-3,4-dihydrodiolphenanthrene sulfotransferase activity ; GO:0018725
GO:0018726	um-bbd_reactionid2go	UM-BBD_reactionID:r0564 > GO:9-phenanthrol sulfotransferase activity ; GO:0018726
GO:0018727	um-bbd_reactionid2go	UM-BBD_reactionID:r0563 > GO:2-phenanthrol sulfotransferase activity ; GO:0018727
GO:0018731	um-bbd_reactionid2go	UM-BBD_reactionID:r0167 > GO:1-oxa-2-oxocycloheptane lactonase activity ; GO:0018731
GO:0018734	um-bbd_reactionid2go	UM-BBD_reactionID:r0016 > GO:butyrolactone hydrolase activity ; GO:0018734
GO:0018736	um-bbd_reactionid2go	UM-BBD_reactionID:r0206 > GO:6-oxo-2-hydroxycyclohexane-1-carboxyl-CoA hydrolase activity ; GO:0018736
GO:0018737	um-bbd_reactionid2go	UM-BBD_reactionID:r0193 > GO:2-ketocyclohexane-1-carboxyl-CoA hydrolase activity ; GO:0018737
GO:0018742	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0051 > GO:epoxide hydrolase B activity ; GO:0018742
GO:0018743	um-bbd_reactionid2go	UM-BBD_reactionID:r0560 > GO:phenanthrene-9,10-epoxide hydrolase (9R,10R-forming) activity ; GO:0018743
GO:0018745	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0049 > GO:epoxide hydrolase A activity ; GO:0018745
GO:0018746	um-bbd_reactionid2go	UM-BBD_reactionID:r0535 > GO:phenanthrene-3,4-epoxide hydrolase activity ; GO:0018746
GO:0018747	um-bbd_reactionid2go	UM-BBD_reactionID:r0536 > GO:phenanthrene-1,2-epoxide hydrolase activity ; GO:0018747
GO:0018748	um-bbd_reactionid2go	UM-BBD_reactionID:r0706 > GO:iprodione amidohydrolase activity ; GO:0018748
GO:0018749	um-bbd_reactionid2go	UM-BBD_reactionID:r0708 > GO:(3,5-dichlorophenylurea)acetate amidohydrolase activity ; GO:0018749
GO:0018751	um-bbd_reactionid2go	UM-BBD_reactionID:r0707 > GO:3,5-dichlorophenylcarboximide hydrolase activity ; GO:0018751
GO:0018758	um-bbd_reactionid2go	UM-BBD_reactionID:r0122 > GO:2,4-dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine aminohydrolase activity ; GO:0018758
GO:0018767	um-bbd_reactionid2go	UM-BBD_reactionID:r0399 > GO:2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase activity ; GO:0018767
GO:0018769	um-bbd_reactionid2go	UM-BBD_reactionID:r0311 > GO:2-hydroxy-6-oxoocta-2,4-dienoate hydrolase activity ; GO:0018769
GO:0018770	um-bbd_reactionid2go	UM-BBD_reactionID:r0444 > GO:6-oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7-trienoate hydrolase activity ; GO:0018770
GO:0018776	um-bbd_reactionid2go	UM-BBD_reactionID:r0689 > GO:trans-chloroacrylic acid dehalogenase activity ; GO:0018776
GO:0018780	um-bbd_reactionid2go	UM-BBD_reactionID:r0383 > GO:dichloroacetate halidohydrolase activity ; GO:0018780
GO:0018781	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0091 > GO:S-triazine hydrolase activity ; GO:0018781
GO:0018782	um-bbd_reactionid2go	UM-BBD_reactionID:r0688 > GO:cis-chloroacrylic acid dehalogenase activity ; GO:0018782
GO:0018791	um-bbd_reactionid2go	UM-BBD_reactionID:r0398 > GO:2-hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate decarboxylase activity ; GO:0018791
GO:0018792	um-bbd_reactionid2go	UM-BBD_reactionID:r0520 > GO:bis(4-chlorophenyl)acetate decarboxylase activity ; GO:0018792
GO:0018793	um-bbd_reactionid2go	UM-BBD_reactionID:r0546 > GO:3,5-dibromo-4-hydroxybenzoate decarboxylase activity ; GO:0018793
GO:0018794	um-bbd_reactionid2go	UM-BBD_reactionID:r0617 > GO:2-hydroxyisobutyrate decarboxylase activity ; GO:0018794
GO:0018795	um-bbd_reactionid2go	UM-BBD_reactionID:r0621 > GO:2-hydroxy-2-methyl-1,3-dicarbonate decarboxylase activity ; GO:0018795
GO:0018802	um-bbd_reactionid2go	UM-BBD_reactionID:r0370 > GO:2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity ; GO:0018802
GO:0018802	interpro2go	InterPro:IPR012689 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase > GO:2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity ; GO:0018802
GO:0018802	interpro2go	InterPro:IPR023701 4-hydroxy-2-oxo-heptane-1,7-dioate aldolase, Enterobacteriales > GO:2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity ; GO:0018802
GO:0018808	um-bbd_reactionid2go	UM-BBD_reactionID:r0484 > GO:trans-4-(1'-hydroxynaphth-2'-yl)-2-oxobut-3-enoate hydratase-aldolase activity ; GO:0018808
GO:0018809	um-bbd_reactionid2go	UM-BBD_reactionID:r0331 > GO:E-phenylitaconyl-CoA hydratase activity ; GO:0018809
GO:0018810	um-bbd_reactionid2go	UM-BBD_reactionID:r0164 > GO:trans-4-[2-(3-hydroxy)-thionaphthenyl]-2-oxo-3-butenoate hydratase activity ; GO:0018810
GO:0018816	um-bbd_reactionid2go	UM-BBD_reactionID:r0618 > GO:2-hydroxyisobutyrate dehydratase activity ; GO:0018816
GO:0018825	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0421 > GO:triethanolamine lyase activity ; GO:0018825
GO:0018828	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0048 > GO:halohydrin hydrogen-halide-lyase A activity ; GO:0018828
GO:0018832	um-bbd_enzymeid2go	UM-BBD_enzymeID:e0050 > GO:halohydrin hydrogen-halide-lyase B activity ; GO:0018832
GO:0018837	um-bbd_reactionid2go	UM-BBD_reactionID:r0502 > GO:2-hydroxy-2H-benzo[h]chromene-2-carboxylate isomerase activity ; GO:0018837
GO:0018854	um-bbd_reactionid2go	UM-BBD_reactionID:r0737 > GO:3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity ; GO:0018854
GO:0018857	um-bbd_reactionid2go	UM-BBD_reactionID:r0137 > GO:2,4-dichlorobenzoate-CoA ligase activity ; GO:0018857
GO:0018863	um-bbd_reactionid2go	UM-BBD_reactionID:r0496 > GO:phenanthrene-9,10-epoxide hydrolase (9S,10S-forming) activity ; GO:0018863
GO:0034522	um-bbd_reactionid2go	UM-BBD_reactionID:r0774 > GO:cis-1,2-dihydroxy-1,2-dihydro-8-carboxynaphthalene dehydrogenase activity ; GO:0034522
GO:0034523	um-bbd_reactionid2go	UM-BBD_reactionID:r0777 > GO:3-formylsalicylate oxidase activity ; GO:0034523
GO:0034524	um-bbd_reactionid2go	UM-BBD_reactionID:r0776 > GO:2-hydroxyisophthalate decarboxylase activity ; GO:0034524
GO:0034525	um-bbd_reactionid2go	UM-BBD_reactionID:r0787 > GO:1-naphthaldehyde dehydrogenase activity ; GO:0034525
GO:0034527	um-bbd_reactionid2go	UM-BBD_reactionID:r0790 > GO:1,2-dihydroxy-8-carboxynaphthalene dioxygenase activity ; GO:0034527
GO:0034529	um-bbd_reactionid2go	UM-BBD_reactionID:r0792 > GO:2-hydroxy-3-carboxy-benzalpyruvate hydratase-aldolase activity ; GO:0034529
GO:0034531	um-bbd_reactionid2go	UM-BBD_reactionID:r0766 > GO:2-hydroxy-4-hydroxymethylbenzalpyruvate hydratase-aldolase activity ; GO:0034531
GO:0034533	um-bbd_reactionid2go	UM-BBD_reactionID:r0764 > GO:1,2-dihydroxy-7-hydroxymethylnaphthalene dioxygenase activity ; GO:0034533
GO:0034535	um-bbd_reactionid2go	UM-BBD_reactionID:r0781 > GO:1,2-dihydroxy-8-methylnaphthalene dioxygenase activity ; GO:0034535
GO:0034537	um-bbd_reactionid2go	UM-BBD_reactionID:r0783 > GO:2-hydroxy-3-methylbenzalpyruvate hydratase-aldolase activity ; GO:0034537
GO:0034538	um-bbd_reactionid2go	UM-BBD_reactionID:r0784 > GO:3-methylsalicylaldehyde dehydrogenase activity ; GO:0034538
