term	file	line
GO:0080002	metacyc2go	MetaCyc:RXN-6142 > GO:UDP-glucose:4-aminobenzoate acylglucosyltransferase activity ; GO:0080002
GO:0102156	metacyc2go	MetaCyc:RXN-11705 > GO:2,5-DHBA UDP-glucosyltransferase activity ; GO:0102156
GO:0102163	metacyc2go	MetaCyc:RXN-11785 > GO:3-hydroxyacyl-CoA-acyl carrier protein transferase activity ; GO:0102163
GO:0102362	metacyc2go	MetaCyc:RXN-13472 > GO:esculetin 3-O-glucosyltransferase activity ; GO:0102362
GO:0102383	metacyc2go	MetaCyc:RXN-13520 > GO:steviol 19-O glucosyltransferase activity ; GO:0102383
GO:0102384	metacyc2go	MetaCyc:RXN-13521 > GO:19-O-beta-glucopyranosyl-steviol glucosyltransferase activity ; GO:0102384
GO:0102410	metacyc2go	MetaCyc:RXN-13765 > GO:quercetin-4',3-O-glucosyltransferase activity ; GO:0102410
GO:0102411	metacyc2go	MetaCyc:RXN-13766 > GO:quercetin-3,4'-O-glucosyltransferase activity ; GO:0102411
GO:0102414	metacyc2go	MetaCyc:RXN-13797 > GO:quercetin-3-O-glucoside 1,6-glucosyltransferase activity ; GO:0102414
GO:0102415	metacyc2go	MetaCyc:RXN-13798 > GO:quercetin gentiobioside 1,6-glucosyltransferase activity ; GO:0102415
GO:0102416	metacyc2go	MetaCyc:RXN-13799 > GO:quercetin gentiotrioside 1,6-glucosyltransferase activity ; GO:0102416
GO:0102417	metacyc2go	MetaCyc:RXN-13800 > GO:apigenin-7-O-glucoside 1,6-glucosyltransferase activity ; GO:0102417
GO:0102418	metacyc2go	MetaCyc:RXN-13801 > GO:luteolin-7-O-glucoside 1,6-glucosyltransferase activity ; GO:0102418
GO:0102421	metacyc2go	MetaCyc:RXN-13813 > GO:curcumin-4'-O-beta-D-gentiobioside 1,6-glucosyltransferase activity ; GO:0102421
GO:0102422	metacyc2go	MetaCyc:RXN-13814 > GO:curcumin-4'-O-beta-D-gentiotrioside 1,6-glucosyltransferase activity ; GO:0102422
GO:0102424	metacyc2go	MetaCyc:RXN-13821 > GO:sesaminol-2-O-gentiobioside 1,6-glucosyltransferase activity ; GO:0102424
GO:0102426	metacyc2go	MetaCyc:RXN-13823 > GO:myricetin-3-O-glucoside 1,6-glucosyltransferase activity ; GO:0102426
GO:0102428	metacyc2go	MetaCyc:RXN-13830 > GO:kaempferol-3-O-glucoside 1,6-glucosyltransferase activity ; GO:0102428
GO:0102429	metacyc2go	MetaCyc:RXN-13831 > GO:genistein-3-O-glucoside 1,6-glucosyltransferase activity ; GO:0102429
GO:0102460	metacyc2go	MetaCyc:RXN-14008 > GO:kaempferol 3-gentiobioside 7-O-rhamnosyltransferase activity ; GO:0102460
GO:0102461	metacyc2go	MetaCyc:RXN-14009 > GO:kaempferol 3-sophoroside 7-O-rhamnosyltransferase activity ; GO:0102461
GO:0102462	metacyc2go	MetaCyc:RXN-14011 > GO:quercetin 3-sophoroside 7-O-rhamnosyltransferase activity ; GO:0102462
GO:0102463	metacyc2go	MetaCyc:RXN-14012 > GO:quercetin 3-gentiobioside 7-O-rhamnosyltransferase activity ; GO:0102463
GO:0102484	metacyc2go	MetaCyc:RXN-14182 > GO:esculetin glucosyltransferase activity ; GO:0102484
GO:0102504	metacyc2go	MetaCyc:RXN-14424 > GO:luteolinidin 5-O-glucosyltransferase activity ; GO:0102504
GO:0102505	metacyc2go	MetaCyc:RXN-14427 > GO:apigeninidin 5-O-glucosyltransferase activity ; GO:0102505
GO:0102587	metacyc2go	MetaCyc:RXN-15333 > GO:cyanidin 3-O-[2''-O-(2''-O-(sinapoyl) xylosyl) 6''-O-(p-O-(glucosyl)-p-coumaroyl) glucoside] 5-O-[6''-O-(malonyl) glucoside] sinapoylglucose glucosyltransferase activity ; GO:0102587
GO:0102590	metacyc2go	MetaCyc:RXN-15351 > GO:delphinidin 3-O-rutinoside 7-O-glucosyltransferase (acyl-glucose dependent) activity ; GO:0102590
GO:0102593	metacyc2go	MetaCyc:RXN-15371 > GO:UDP-glucose: N-methylanthranilate glucosyltransferase activity ; GO:0102593
GO:0102685	metacyc2go	MetaCyc:RXN-4721 > GO:UDP-glucose:trans-zeatin 7-N-glucosyltransferase activity ; GO:0102685
GO:0102686	metacyc2go	MetaCyc:RXN-4722 > GO:UDP-glucose:trans-zeatin 9-N-glucosyltransferase ; GO:0102686
