term	file	line
GO:0015450	interpro2go	InterPro:IPR004692 Preprotein translocase SecG subunit > GO:protein-transporting ATPase activity ; GO:0015450
GO:0015450	interpro2go	InterPro:IPR005665 Protein-export membrane protein SecF, bacterial > GO:protein-transporting ATPase activity ; GO:0015450
GO:0015450	interpro2go	InterPro:IPR005687 Mitochondrial outer membrane translocase complex, subunit Tom70 > GO:protein-transporting ATPase activity ; GO:0015450
GO:0015450	interpro2go	InterPro:IPR005688 Chloroplast protein import component Toc34 > GO:protein-transporting ATPase activity ; GO:0015450
GO:0015450	interpro2go	InterPro:IPR005689 Chloroplast envelope protein translocase, IAP75 > GO:protein-transporting ATPase activity ; GO:0015450
GO:0015450	interpro2go	InterPro:IPR005791 Protein translocase subunit SecD > GO:protein-transporting ATPase activity ; GO:0015450
GO:0015450	interpro2go	InterPro:IPR022490 Protein translocase subunit SecA2 > GO:protein-transporting ATPase activity ; GO:0015450
GO:0015450	reactome2go	Reactome:R-HSA-1222523 > GO:protein-transporting ATPase activity ; GO:0015450
GO:0015450	unirule2go	UniRule:UR001029792 > GO:protein-transporting ATPase activity ; GO:0015450
GO:0140318	reactome2go	Reactome:R-HSA-2248891 > GO:protein transporter activity ; GO:0140318
GO:0140318	reactome2go	Reactome:R-HSA-9662747 > GO:protein transporter activity ; GO:0140318
GO:0140318	reactome2go	Reactome:R-HSA-9662818 > GO:protein transporter activity ; GO:0140318
