term	file	line
GO:0001510	interpro2go	InterPro:IPR015507 Ribosomal RNA large subunit methyltransferase E > GO:RNA methylation ; GO:0001510
GO:0001510	interpro2go	InterPro:IPR016914 tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmL > GO:RNA methylation ; GO:0001510
GO:0001510	interpro2go	InterPro:IPR019012 RNA cap guanine-N2 methyltransferase > GO:RNA methylation ; GO:0001510
GO:0001510	interpro2go	InterPro:IPR023267 RNA (C5-cytosine) methyltransferase > GO:RNA methylation ; GO:0001510
GO:0001510	interpro2go	InterPro:IPR025848 N6-adenosine-methyltransferase MT-A70-like > GO:RNA methylation ; GO:0001510
GO:0001510	interpro2go	InterPro:IPR026610 3'-RNA ribose 2'-O-methyltransferase, Hen1 > GO:RNA methylation ; GO:0001510
GO:0001510	unirule2go	UniRule:UR001695789 > GO:RNA methylation ; GO:0001510
GO:0002128	interpro2go	InterPro:IPR002845 tRNA ribose 2'-O-methyltransferase, aTrm56 > GO:tRNA nucleoside ribose methylation ; GO:0002128
GO:0002128	hamap2go	HAMAP:MF_00077 > GO:tRNA nucleoside ribose methylation ; GO:0002128
GO:0002128	hamap2go	HAMAP:MF_03162 > GO:tRNA nucleoside ribose methylation ; GO:0002128
GO:0002128	unirule2go	UniRule:UR000001418 > GO:tRNA nucleoside ribose methylation ; GO:0002128
GO:0002128	unirule2go	UniRule:UR000166012 > GO:tRNA nucleoside ribose methylation ; GO:0002128
GO:0030488	interpro2go	InterPro:IPR005885 tRNA guanine(10)-N2-dimethyltransferase > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR014816 tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14 > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR016742 tRNA methyltransferase, archaea > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR017423 tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR022908 tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR025759 tRNA guanosine-2'-O-methyltransferase, Trm3 > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR025792 tRNA (guanine(37)-N(1))-methyltransferase, eukaryotic > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR027492 Dual-specificity RNA methyltransferase RlmN > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR033671 tRNA (guanosine(18)-2'-O)-methyltransferase > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR039044 tRNA:m(4)X modification enzyme Trm13 > GO:tRNA methylation ; GO:0030488
GO:0030488	interpro2go	InterPro:IPR044748 Trm3/ TARBP1, C-terminal > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_00290 > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_00587 > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_01011 > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_01849 > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_01885 > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_02217 > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_03055 > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_03056 > GO:tRNA methylation ; GO:0030488
GO:0030488	hamap2go	HAMAP:MF_03152 > GO:tRNA methylation ; GO:0030488
GO:0030488	rfam2go	Rfam:RF02163 sR-tMet > GO:tRNA methylation ; GO:0030488
GO:0030488	unirule2go	UniRule:UR000035398 > GO:tRNA methylation ; GO:0030488
GO:0030488	unirule2go	UniRule:UR000085133 > GO:tRNA methylation ; GO:0030488
GO:0030488	unirule2go	UniRule:UR000087054 > GO:tRNA methylation ; GO:0030488
